Sender Identifier: regionB
Poll interval: 100ms
"Start Time:java.util.GregorianCalendar[time=1304425788213,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id=""UTC"",offset=0,dstSavings=0,useDaylight=false,transitions=0,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2011,MONTH=4,WEEK_OF_YEAR=19,WEEK_OF_MONTH=1,DAY_OF_MONTH=3,DAY_OF_YEAR=123,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=1,AM_PM=1,HOUR=0,HOUR_OF_DAY=12,MINUTE=29,SECOND=48,MILLISECOND=213,ZONE_OFFSET=0,DST_OFFSET=0]"
Data format: Time in millis: File content on S3
1304427292415:138 1304427283641
1304427292527:138 1304427283641
1304427292639:138 1304427283641
1304427292755:138 1304427283641
1304427292867:138 1304427283641
1304427292979:138 1304427283641
1304427293091:138 1304427283641
1304427293419:138 1304427283641
1304427293535:138 1304427283641
1304427293647:138 1304427283641
1304427293763:138 1304427283641
1304427293875:138 1304427283641
1304427293987:138 1304427283641
1304427294107:138 1304427283641
1304427294219:138 1304427283641
1304427294715:138 1304427283641
1304427295179:139 1304427294744
1304427295299:139 1304427294744
1304427295411:139 1304427294744
1304427295523:139 1304427294744
1304427295635:139 1304427294744
1304427295751:139 1304427294744
1304427295863:139 1304427294744
1304427295991:139 1304427294744
1304427296107:139 1304427294744
1304427296223:139 1304427294744
1304427296339:139 1304427294744
1304427296467:139 1304427294744
1304427296587:139 1304427294744
1304427296719:139 1304427294744
1304427296831:139 1304427294744
1304427296943:139 1304427294744
1304427297063:139 1304427294744
1304427297175:139 1304427294744
1304427297291:139 1304427294744
1304427297403:139 1304427294744
1304427297519:139 1304427294744
1304427297631:139 1304427294744
1304427297747:139 1304427294744
1304427297859:139 1304427294744
1304427297971:139 1304427294744
1304427298087:139 1304427294744
1304427298199:139 1304427294744
1304427298311:139 1304427294744
1304427298423:139 1304427294744
1304427298539:139 1304427294744
1304427298659:139 1304427294744
1304427298775:139 1304427294744
1304427298891:139 1304427294744
1304427299007:139 1304427294744
1304427299119:139 1304427294744
1304427299239:139 1304427294744
1304427299355:139 1304427294744
1304427299475:139 1304427294744
1304427299591:139 1304427294744
1304427299707:139 1304427294744
1304427299823:139 1304427294744
1304427300011:139 1304427294744
1304427300131:139 1304427294744
1304427300248:139 1304427294744
1304427300359:139 1304427294744
1304427300476:139 1304427294744
1304427300588:139 1304427294744
1304427300704:139 1304427294744
1304427300820:139 1304427294744
1304427300936:139 1304427294744
1304427301048:139 1304427294744
1304427301184:139 1304427294744
1304427301324:139 1304427294744
1304427301442:139 1304427294744
1304427301561:139 1304427294744
1304427301676:139 1304427294744
1304427301792:139 1304427294744
1304427301904:139 1304427294744
1304427302024:139 1304427294744
1304427302140:139 1304427294744
1304427302256:139 1304427294744
1304427302376:139 1304427294744
1304427302492:139 1304427294744
1304427302740:139 1304427294744
1304427302852:139 1304427294744
1304427302988:139 1304427294744
1304427303116:139 1304427294744
1304427303232:139 1304427294744
1304427303396:139 1304427294744
1304427303532:139 1304427294744
1304427303644:139 1304427294744
1304427303756:139 1304427294744
1304427303880:139 1304427294744
1304427304000:139 1304427294744
1304427304112:139 1304427294744
1304427304228:139 1304427294744
1304427304344:139 1304427294744
1304427304460:139 1304427294744
1304427304576:139 1304427294744
1304427304776:139 1304427294744
1304427304888:139 1304427294744
1304427305108:139 1304427294744
1304427305224:139 1304427294744
1304427305336:139 1304427294744
1304427305448:139 1304427294744
1304427305564:139 1304427294744
1304427305680:139 1304427294744
1304427305792:139 1304427294744
1304427305904:140 1304427305602
1304427306020:140 1304427305602
1304427306264:140 1304427305602
1304427306376:140 1304427305602
1304427306492:140 1304427305602
1304427306608:140 1304427305602
1304427306720:140 1304427305602
1304427306880:140 1304427305602
1304427308004:140 1304427305602
1304427308124:140 1304427305602
1304427308236:140 1304427305602
1304427308348:140 1304427305602
1304427308460:140 1304427305602
1304427308572:140 1304427305602
1304427308684:140 1304427305602
1304427308804:140 1304427305602
1304427309092:140 1304427305602
1304427309208:140 1304427305602
1304427309328:140 1304427305602
1304427309440:140 1304427305602
1304427309552:140 1304427305602
1304427309676:140 1304427305602
1304427309788:140 1304427305602
1304427309916:140 1304427305602
1304427310028:140 1304427305602
1304427310264:140 1304427305602
1304427310376:140 1304427305602
1304427310488:140 1304427305602
1304427310604:140 1304427305602
1304427310716:140 1304427305602
1304427310828:140 1304427305602
1304427310952:140 1304427305602
1304427311068:140 1304427305602
1304427311180:140 1304427305602
1304427311300:140 1304427305602
1304427311416:140 1304427305602
1304427311536:140 1304427305602
1304427311652:140 1304427305602
1304427311768:140 1304427305602
1304427311880:140 1304427305602
1304427312000:140 1304427305602
1304427312120:140 1304427305602
1304427312232:140 1304427305602
1304427312344:140 1304427305602
1304427312464:140 1304427305602
1304427312580:140 1304427305602
1304427312716:140 1304427305602
1304427312836:140 1304427305602
1304427312948:140 1304427305602
1304427313060:140 1304427305602
1304427313180:140 1304427305602
1304427313296:140 1304427305602
1304427313408:140 1304427305602
1304427313520:140 1304427305602
1304427313704:140 1304427305602
1304427313828:140 1304427305602
1304427314016:140 1304427305602
1304427314132:140 1304427305602
1304427314244:140 1304427305602
1304427314512:140 1304427305602
1304427314644:140 1304427305602
1304427314768:140 1304427305602
1304427314892:140 1304427305602
1304427315004:140 1304427305602
1304427315124:140 1304427305602
1304427315236:140 1304427305602
1304427315360:140 1304427305602
1304427315472:140 1304427305602
1304427315584:140 1304427305602
1304427315700:140 1304427305602
1304427315824:140 1304427305602
1304427315936:140 1304427305602
1304427316052:140 1304427305602
1304427316168:140 1304427305602
1304427316284:140 1304427305602
1304427316400:140 1304427305602
1304427316517:140 1304427305602
1304427316665:140 1304427305602
1304427316777:141 1304427316431
1304427316901:141 1304427316431
1304427317017:141 1304427316431
1304427317129:141 1304427316431
1304427317257:141 1304427316431
1304427317457:141 1304427316431
1304427317575:141 1304427316431
1304427317693:141 1304427316431
1304427317813:141 1304427316431
1304427317925:141 1304427316431
1304427318053:141 1304427316431
1304427318169:141 1304427316431
1304427318281:141 1304427316431
1304427318393:141 1304427316431
1304427318517:141 1304427316431
1304427318633:141 1304427316431
1304427318749:141 1304427316431
1304427318861:141 1304427316431
1304427318993:141 1304427316431
1304427319105:141 1304427316431
1304427319217:141 1304427316431
1304427319361:141 1304427316431
1304427319485:141 1304427316431
1304427319621:141 1304427316431
1304427319745:141 1304427316431
1304427319869:141 1304427316431
1304427319989:141 1304427316431
1304427320101:141 1304427316431
1304427320217:141 1304427316431
1304427320333:141 1304427316431
1304427320445:141 1304427316431
1304427320557:141 1304427316431
1304427320881:141 1304427316431
1304427320993:141 1304427316431
1304427321129:141 1304427316431
1304427321245:141 1304427316431
1304427321357:141 1304427316431
1304427321473:141 1304427316431
1304427321589:141 1304427316431
1304427321921:141 1304427316431
1304427322033:141 1304427316431
1304427322145:141 1304427316431
1304427322261:141 1304427316431
1304427322373:141 1304427316431
1304427322489:141 1304427316431
1304427322605:141 1304427316431
1304427322729:141 1304427316431
1304427322841:141 1304427316431
1304427322957:141 1304427316431
1304427323073:141 1304427316431
1304427323201:141 1304427316431
1304427323313:141 1304427316431
1304427323429:141 1304427316431
1304427323549:141 1304427316431
1304427323669:141 1304427316431
1304427323785:141 1304427316431
1304427323901:141 1304427316431
1304427324221:141 1304427316431
1304427324333:141 1304427316431
1304427324445:141 1304427316431
1304427324557:141 1304427316431
1304427324673:141 1304427316431
1304427324797:141 1304427316431
1304427324909:141 1304427316431
1304427325025:141 1304427316431
1304427325145:141 1304427316431
1304427325257:141 1304427316431
1304427325377:141 1304427316431
1304427325493:141 1304427316431
1304427325605:141 1304427316431
1304427325717:141 1304427316431
1304427325837:141 1304427316431
1304427325953:141 1304427316431
1304427326073:141 1304427316431
1304427326289:141 1304427316431
1304427326401:141 1304427316431
1304427326513:141 1304427316431
1304427326649:141 1304427316431
1304427326765:141 1304427316431
1304427326877:141 1304427316431
1304427326989:141 1304427316431
1304427327105:141 1304427316431
1304427327221:141 1304427316431
1304427327337:141 1304427316431
1304427327449:141 1304427316431
1304427327569:141 1304427316431
1304427327685:142 1304427327326
1304427327845:142 1304427327326
1304427327961:142 1304427327326
1304427328073:142 1304427327326
1304427328185:142 1304427327326
1304427328297:142 1304427327326
1304427328413:142 1304427327326
1304427328525:142 1304427327326
1304427328649:142 1304427327326
1304427328769:142 1304427327326
1304427328881:142 1304427327326
1304427328997:142 1304427327326
1304427329113:142 1304427327326
1304427329233:142 1304427327326
1304427329349:142 1304427327326
1304427329465:142 1304427327326
1304427329581:142 1304427327326
1304427329697:142 1304427327326
1304427329857:142 1304427327326
1304427329969:142 1304427327326
1304427330081:142 1304427327326
1304427330193:142 1304427327326
1304427330649:142 1304427327326
1304427330765:142 1304427327326
1304427330877:142 1304427327326
1304427331121:142 1304427327326
1304427331237:142 1304427327326
1304427331353:142 1304427327326
1304427331465:142 1304427327326
1304427331577:142 1304427327326
1304427331689:142 1304427327326
1304427331801:142 1304427327326
1304427331913:142 1304427327326
1304427332025:142 1304427327326
1304427332145:142 1304427327326
1304427332261:142 1304427327326
1304427332394:142 1304427327326
1304427332518:142 1304427327326
1304427332630:142 1304427327326
1304427332742:142 1304427327326
1304427332858:142 1304427327326
1304427332986:142 1304427327326
1304427333098:142 1304427327326
1304427333214:142 1304427327326
1304427333326:142 1304427327326
1304427333438:142 1304427327326
1304427333554:142 1304427327326
1304427333666:142 1304427327326
1304427333782:142 1304427327326
1304427333894:142 1304427327326
1304427334014:142 1304427327326
1304427334126:142 1304427327326
1304427334238:142 1304427327326
1304427334354:142 1304427327326
1304427334470:142 1304427327326
1304427334582:142 1304427327326
1304427334698:142 1304427327326
1304427334826:142 1304427327326
1304427334942:142 1304427327326
1304427335058:142 1304427327326
1304427335190:142 1304427327326
1304427335306:142 1304427327326
1304427335426:142 1304427327326
1304427335546:142 1304427327326
1304427335658:142 1304427327326
1304427335790:142 1304427327326
1304427335902:142 1304427327326
1304427336014:142 1304427327326
1304427336194:142 1304427327326
1304427336310:142 1304427327326
1304427336498:142 1304427327326
1304427336630:142 1304427327326
1304427336742:142 1304427327326
1304427336858:142 1304427327326
1304427336970:142 1304427327326
1304427337102:142 1304427327326
1304427337234:142 1304427327326
1304427337346:142 1304427327326
1304427337462:142 1304427327326
1304427337574:142 1304427327326
1304427337686:142 1304427327326
1304427337802:142 1304427327326
1304427337914:142 1304427327326
1304427338034:142 1304427327326
1304427338150:142 1304427327326
1304427338266:142 1304427327326
1304427338378:142 1304427327326
1304427338490:142 1304427327326
1304427338610:143 1304427338222
1304427338734:143 1304427338222
1304427338846:143 1304427338222
1304427338958:143 1304427338222
1304427339330:143 1304427338222
1304427339446:143 1304427338222
1304427339562:143 1304427338222
1304427339674:143 1304427338222
1304427339786:143 1304427338222
1304427339902:143 1304427338222
1304427340018:143 1304427338222
1304427340130:143 1304427338222
1304427340246:143 1304427338222
1304427340362:143 1304427338222
1304427340478:143 1304427338222
1304427340594:143 1304427338222
1304427340726:143 1304427338222
1304427340838:143 1304427338222
1304427340950:143 1304427338222
1304427341062:143 1304427338222
1304427341178:143 1304427338222
1304427341290:143 1304427338222
1304427341402:143 1304427338222
1304427341518:143 1304427338222
1304427341654:143 1304427338222
1304427341766:143 1304427338222
1304427341890:143 1304427338222
1304427342002:143 1304427338222
1304427342118:143 1304427338222
1304427342234:143 1304427338222
1304427342354:143 1304427338222
1304427342466:143 1304427338222
1304427342578:143 1304427338222
1304427342694:143 1304427338222
1304427342810:143 1304427338222
1304427342922:143 1304427338222
